Region,Country,Year,GDP,Population,Refrigerator Possession
Western Europe,Spain,1978,626697171100.0,36782490.0,85.33840724
Western Europe,Spain,1979,626957541900.0,37160377.0,88.04114505
Western Europe,Spain,1980,634499841100.0,37417539.0,90.0239151
Western Europe,Spain,1981,633865341300.0,37636201.0,91.54024484
Western Europe,Spain,1982,641471725400.0,37844910.0,92.73725021
Western Europe,Spain,1983,653018216400.0,38040699.0,93.70610976
Western Europe,Spain,1984,664772544300.0,38204159.0,94.50633979
Western Europe,Spain,1985,680062312800.0,38352991.0,95.17841539
Western Europe,Spain,1986,702504369200.0,38484642.0,95.75082859
Western Europe,Spain,1987,741142109500.0,38586591.0,96.24420575
Western Europe,Spain,1988,778940357100.0,38675049.0,96.6738596
Western Europe,Spain,1989,816329494200.0,38756648.0,97.05137437
Western Europe,Spain,1990,847350015000.0,38826297.0,97.38570244
Western Europe,Spain,1991,868533765300.0,38874573.0,97.68385219
Western Europe,Spain,1992,876350569200.0,39003524.0,97.95138642
Western Europe,Spain,1993,867587063500.0,39131966.0,98.19279131
Western Europe,Spain,1994,888409153100.0,39246833.0,98.41172555
Western Europe,Spain,1995,932829610700.0,39343100.0,98.61116996
Western Europe,Spain,1996,956150351000.0,39430933.0,98.79363676
Western Europe,Spain,1997,993440214700.0,39525438.0,98.99162
Western Europe,Spain,1998,1038145024000.0,39639388.0,99.19
Western Europe,Spain,1999,1086937840000.0001,39802827.0,99.33
Western Europe,Spain,2000,1141284733000.0,40049708.0,99.47
Western Europe,Spain,2001,1183163383000.0,40476723.0,99.52
Western Europe,Spain,2002,1215229341000.0,41035271.0,99.58
Western Europe,Spain,2003,1252773006000.0,41827836.0,99.73
Western Europe,Spain,2004,1293604781000.0,42547454.0,99.69
Western Europe,Spain,2005,1339963002000.0,43296335.0,99.8
Western Europe,Spain,2006,1394582808000.0,44009969.0,99.8814368
Western Europe,Spain,2007,1443102904000.0,44784659.0,99.92818131
Western Europe,Spain,2008,1455927222000.0,45668938.0,99.95456235
Western Europe,Spain,2009,1400130682000.0,46239271.0,99.96835608
Western Europe,Spain,2010,1397312827000.0,46486621.0,99.97450556
Western Europe,Spain,2011,1398015796000.0,46667175.0,99.97902518
Western Europe,Spain,2012,1375067842000.0,46818216.0,99.9823449
Western Europe,Spain,2013,1358257097000.0,46704314.0,99.98478469
Western Europe,Spain,2014,1371720775000.0,46587833.51,99.98478469
Western Europe,Spain,2015,1390750198000.0,46467905.019999996,99.98478469
Western Europe,Spain,2016,1415538780000.0,46343937.38,99.98478469
Western Europe,Spain,2017,1443847655000.0,46215549.050000004,99.98478469
Western Europe,Spain,2018,1474105594000.0,46082730.38,99.98478469
Western Europe,Spain,2019,1504976715000.0,45945732.07,99.98478469
Western Europe,Spain,2020,1535175721000.0,45805018.11,99.98478469
Western Europe,Spain,2021,1565858031000.0,45661220.4,99.98478469
Western Europe,Spain,2022,1597180872000.0,45515026.089999996,99.98478469
Western Europe,Spain,2023,1629122968000.0,45367214.61,99.98478469
Western Europe,Spain,2024,1661705834000.0,45218579.04,99.98478469
Western Europe,Spain,2025,1694939839000.0,45069866.54,99.98478469
Western Europe,Spain,2026,1728838665000.0,44921744.75,99.98478469
Western Europe,Spain,2027,1763415430000.0,44774764.76,99.98478469
Western Europe,Spain,2028,1798683743000.0,44629398.71,99.98478469
Western Europe,Spain,2029,1834657418000.0,44485980.65,99.98478469
Western Europe,Spain,2030,1871350566000.0,44344728.410000004,99.98478469
Western Europe,Sweden,1977,260051064900.0,8236179.0,89.21
Western Europe,Sweden,1978,264731984000.0,8267116.0,91.12
Western Europe,Sweden,1979,274791799400.00003,8284437.0,92.3
Western Europe,Sweden,1980,279463260000.0,8303010.0,93.2
Western Europe,Sweden,1981,278904333500.0,8317937.0,94.0
Western Europe,Sweden,1982,282251185500.0,8323032.999999999,94.57
Western Europe,Sweden,1983,287331706800.0,8327484.0,95.0
Western Europe,Sweden,1984,299686970200.0,8330573.0,95.34
Western Europe,Sweden,1985,306280083600.0,8342620.999999999,95.63333333
